id,brier,rps,auc,n,lat,lon,pietra,brier_week1,brier_week2,brier_week3,brier_week4,brier_later,auc_week1,auc_week2,auc_week3,auc_week4,auc_later,model,cv_method
Legehida,0.657698691473506,0.7302242597778399,0.7337278106508875,13,,,,,,,,,,,,,,aifs_ens_calibrated_clim_mok_date,calibrated
Liban Jawi,1.0673596031520298,1.182223928078676,0.42857142857142855,7,,,,,,,,,,,,,,aifs_ens_calibrated_clim_mok_date,calibrated
Liben Chukala,0.7162358638807783,0.7645219270051049,0.673469387755102,14,,,,,,,,,,,,,,aifs_ens_calibrated_clim_mok_date,calibrated
Libokemekem,0.6686308113092504,0.7468429208173094,0.7337278106508875,13,,,,,,,,,,,,,,aifs_ens_calibrated_clim_mok_date,calibrated
Limu Bilbilo,0.6545900957049086,0.6876497064621335,0.765625,12,,,,,,,,,,,,,,aifs_ens_calibrated_clim_mok_date,calibrated
Lome (OR),0.7425158195179947,0.8261172871723422,0.6428571428571429,14,,,,,,,,,,,,,,aifs_ens_calibrated_clim_mok_date,calibrated
Lude Hitosa,0.6867929908927664,0.6233212120513426,0.6866666666666666,15,,,,,,,,,,,,,,aifs_ens_calibrated_clim_mok_date,calibrated
Lumame town,0.8417071194061151,0.9443418477165368,0.55,10,,,,,,,,,,,,,,aifs_ens_calibrated_clim_mok_date,calibrated
Mana Abichu,0.9030505537490215,0.9426180651203777,0.4722222222222222,9,,,,,,,,,,,,,,aifs_ens_calibrated_clim_mok_date,calibrated
Masero Denb /Central Armacho,0.9872309205538259,0.9703104068260594,0.4166666666666667,9,,,,,,,,,,,,,,aifs_ens_calibrated_clim_mok_date,calibrated
Mehal Meda town,0.7155621299219624,0.8526966306457819,0.6923076923076923,13,,,,,,,,,,,,,,aifs_ens_calibrated_clim_mok_date,calibrated
Mehal Sayint,0.6872606392357293,0.7863631658502955,0.7248520710059172,13,,,,,,,,,,,,,,aifs_ens_calibrated_clim_mok_date,calibrated
Mekan Eyesuse,0.657698691473506,0.7302242597778399,0.7337278106508875,13,,,,,,,,,,,,,,aifs_ens_calibrated_clim_mok_date,calibrated
Mekane Selam town,0.6403293206230173,0.6805094560218231,0.7707100591715976,13,,,,,,,,,,,,,,aifs_ens_calibrated_clim_mok_date,calibrated
Mekdela,0.6621199137919754,0.7467197073371666,0.7130102040816326,14,,,,,,,,,,,,,,aifs_ens_calibrated_clim_mok_date,calibrated
Meket,0.6099837816635444,0.6246970458930772,0.8150510204081632,14,,,,,,,,,,,,,,aifs_ens_calibrated_clim_mok_date,calibrated
Melka Nonno,0.9030505537490215,0.9426180651203777,0.4722222222222222,9,,,,,,,,,,,,,,aifs_ens_calibrated_clim_mok_date,calibrated
Mena Meketewa,0.715263962262147,0.8709747024687202,0.6900510204081632,14,,,,,,,,,,,,,,aifs_ens_calibrated_clim_mok_date,calibrated
Menze Gera Midir,0.7155621299219624,0.8526966306457819,0.6923076923076923,13,,,,,,,,,,,,,,aifs_ens_calibrated_clim_mok_date,calibrated
Menze Keya Gabriel,0.6686308113092504,0.7468429208173094,0.7337278106508875,13,,,,,,,,,,,,,,aifs_ens_calibrated_clim_mok_date,calibrated
Menze Lalo Midir,0.6854938597337162,0.7603727591945929,0.7322485207100592,13,,,,,,,,,,,,,,aifs_ens_calibrated_clim_mok_date,calibrated
Menze Mama Midir,0.7012352010939621,0.7967824031370252,0.7204142011834319,13,,,,,,,,,,,,,,aifs_ens_calibrated_clim_mok_date,calibrated
Merhabete,0.6872606392357293,0.7863631658502955,0.7248520710059172,13,,,,,,,,,,,,,,aifs_ens_calibrated_clim_mok_date,calibrated
Mersa town,0.688399869429192,0.808315067504404,0.6785714285714286,14,,,,,,,,,,,,,,aifs_ens_calibrated_clim_mok_date,calibrated
Merti,0.7122534067908904,0.7186963100802554,0.6833333333333333,15,,,,,,,,,,,,,,aifs_ens_calibrated_clim_mok_date,calibrated
Merto Lemariyam town,0.6872606392357293,0.7863631658502955,0.7248520710059172,13,,,,,,,,,,,,,,aifs_ens_calibrated_clim_mok_date,calibrated
Mesela /Shen Duggoo,0.6394568465691874,0.687466355801673,0.734375,16,,,,,,,,,,,,,,aifs_ens_calibrated_clim_mok_date,calibrated
Meta Robi,0.8417071194061151,0.9443418477165368,0.55,10,,,,,,,,,,,,,,aifs_ens_calibrated_clim_mok_date,calibrated
Meta Walkite,0.8155192159957401,0.9412472090044273,0.5833333333333334,9,,,,,,,,,,,,,,aifs_ens_calibrated_clim_mok_date,calibrated
Metehara town,0.7122534067908904,0.7186963100802554,0.6833333333333333,15,,,,,,,,,,,,,,aifs_ens_calibrated_clim_mok_date,calibrated
Michakel,0.8032599699264669,0.7327637948641013,0.61,10,,,,,,,,,,,,,,aifs_ens_calibrated_clim_mok_date,calibrated
Mida Kegn,1.0653683434097723,1.050773803007082,0.4583333333333333,6,,,,,,,,,,,,,,aifs_ens_calibrated_clim_mok_date,calibrated
Mida Woremo,0.9905818915023027,0.9439889212363283,0.3611111111111111,9,,,,,,,,,,,,,,aifs_ens_calibrated_clim_mok_date,calibrated
Mieso,0.7122534067908904,0.7186963100802554,0.6833333333333333,15,,,,,,,,,,,,,,aifs_ens_calibrated_clim_mok_date,calibrated
Minjar Shenkora,0.7122534067908904,0.7186963100802554,0.6833333333333333,15,,,,,,,,,,,,,,aifs_ens_calibrated_clim_mok_date,calibrated
Mojan Wedera,0.7012352010939621,0.7967824031370252,0.7204142011834319,13,,,,,,,,,,,,,,aifs_ens_calibrated_clim_mok_date,calibrated
Mojo town,0.688399869429192,0.808315067504404,0.6785714285714286,14,,,,,,,,,,,,,,aifs_ens_calibrated_clim_mok_date,calibrated
Molale town,0.7155621299219624,0.8526966306457819,0.6923076923076923,13,,,,,,,,,,,,,,aifs_ens_calibrated_clim_mok_date,calibrated
Moretna Jiru,0.657698691473506,0.7302242597778399,0.7337278106508875,13,,,,,,,,,,,,,,aifs_ens_calibrated_clim_mok_date,calibrated
Mota town,0.657698691473506,0.7302242597778399,0.7337278106508875,13,,,,,,,,,,,,,,aifs_ens_calibrated_clim_mok_date,calibrated
Mulo,0.9030505537490215,0.9426180651203777,0.4722222222222222,9,,,,,,,,,,,,,,aifs_ens_calibrated_clim_mok_date,calibrated
Munessa,0.9030505537490215,0.9426180651203777,0.4722222222222222,9,,,,,,,,,,,,,,aifs_ens_calibrated_clim_mok_date,calibrated
Nefas Mewicha town,0.7129734158305485,0.8165577230347818,0.7232142857142857,14,,,,,,,,,,,,,,aifs_ens_calibrated_clim_mok_date,calibrated
Nenesebo,0.5890903605181866,0.9395368991534191,0.7745746691871456,23,,,,,,,,,,,,,,aifs_ens_calibrated_clim_mok_date,calibrated
Nono,0.7594803236024549,0.8226665047089199,0.628099173553719,11,,,,,,,,,,,,,,aifs_ens_calibrated_clim_mok_date,calibrated
Quarit,0.9030505537490215,0.9426180651203777,0.4722222222222222,9,,,,,,,,,,,,,,aifs_ens_calibrated_clim_mok_date,calibrated
Raya Kobo,0.4534066029126528,0.46295029505067137,0.8922902494331065,21,,,,,,,,,,,,,,aifs_ens_calibrated_clim_mok_date,calibrated
Robe,0.6287425694037565,0.6973378552220963,0.705078125,16,,,,,,,,,,,,,,aifs_ens_calibrated_clim_mok_date,calibrated
Robe town,0.48582890928424827,0.5939807332664424,0.9183884297520661,22,,,,,,,,,,,,,,aifs_ens_calibrated_clim_mok_date,calibrated
Sahila,0.5549434147540893,0.5551577884748498,0.7900390625,16,,,,,,,,,,,,,,aifs_ens_calibrated_clim_mok_date,calibrated
Sayint,0.6872606392357293,0.7863631658502955,0.7248520710059172,13,,,,,,,,,,,,,,aifs_ens_calibrated_clim_mok_date,calibrated
Sebeta,0.9030505537490215,0.9426180651203777,0.4722222222222222,9,,,,,,,,,,,,,,aifs_ens_calibrated_clim_mok_date,calibrated
Sebeta Hawas,0.9030505537490215,0.9426180651203777,0.4722222222222222,9,,,,,,,,,,,,,,aifs_ens_calibrated_clim_mok_date,calibrated
Sedae,0.6686308113092504,0.7468429208173094,0.7337278106508875,13,,,,,,,,,,,,,,aifs_ens_calibrated_clim_mok_date,calibrated
Sede Muja,0.6293972007872728,0.6638907949823536,0.7707100591715976,13,,,,,,,,,,,,,,aifs_ens_calibrated_clim_mok_date,calibrated
Seden Sodo,1.062778510288833,1.073389969210799,0.5,7,,,,,,,,,,,,,,aifs_ens_calibrated_clim_mok_date,calibrated
Sekela,0.9030505537490215,0.9426180651203777,0.4722222222222222,9,,,,,,,,,,,,,,aifs_ens_calibrated_clim_mok_date,calibrated
Sekota,0.5270726907574406,0.5219730258733732,0.8466666666666667,15,,,,,,,,,,,,,,aifs_ens_calibrated_clim_mok_date,calibrated
Sekota town,0.522977313643948,0.4669085762712492,0.8577777777777778,15,,,,,,,,,,,,,,aifs_ens_calibrated_clim_mok_date,calibrated
Semada,0.6548054154756598,0.7233485559994398,0.7529585798816568,13,,,,,,,,,,,,,,aifs_ens_calibrated_clim_mok_date,calibrated
Senan,0.9030505537490215,0.9426180651203777,0.4722222222222222,9,,,,,,,,,,,,,,aifs_ens_calibrated_clim_mok_date,calibrated
Sendafa town,0.6507283514942499,0.7216515137125751,0.7485207100591716,13,,,,,,,,,,,,,,aifs_ens_calibrated_clim_mok_date,calibrated
Seru,0.6057666345921908,0.6922723482523594,0.7083333333333334,18,,,,,,,,,,,,,,aifs_ens_calibrated_clim_mok_date,calibrated
Shala,0.9905818915023027,0.9439889212363283,0.3611111111111111,9,,,,,,,,,,,,,,aifs_ens_calibrated_clim_mok_date,calibrated
Shanan Kolu,0.5930751111269177,0.6411639277104835,0.75,16,,,,,,,,,,,,,,aifs_ens_calibrated_clim_mok_date,calibrated
Shashemene,0.9030505537490215,0.9426180651203777,0.4722222222222222,9,,,,,,,,,,,,,,aifs_ens_calibrated_clim_mok_date,calibrated
Shashemene town,0.9030505537490215,0.9426180651203777,0.4722222222222222,9,,,,,,,,,,,,,,aifs_ens_calibrated_clim_mok_date,calibrated
Shawra town,0.9872309205538259,0.9703104068260594,0.4166666666666667,9,,,,,,,,,,,,,,aifs_ens_calibrated_clim_mok_date,calibrated
Shebel Bernta,0.6686308113092504,0.7468429208173094,0.7337278106508875,13,,,,,,,,,,,,,,aifs_ens_calibrated_clim_mok_date,calibrated
Shendi town,0.669079190613895,0.6312206859169139,0.6942148760330579,11,,,,,,,,,,,,,,aifs_ens_calibrated_clim_mok_date,calibrated
Sheno town,0.6852500439483279,0.7595109599905769,0.7291666666666666,12,,,,,,,,,,,,,,aifs_ens_calibrated_clim_mok_date,calibrated
Shirka,0.6303104400854245,0.6834104159885361,0.7119140625,16,,,,,,,,,,,,,,aifs_ens_calibrated_clim_mok_date,calibrated
Shoa Robit,0.7155621299219624,0.8526966306457819,0.6923076923076923,13,,,,,,,,,,,,,,aifs_ens_calibrated_clim_mok_date,calibrated
Sinana,0.5124689987385804,0.6271187586194383,0.8522727272727273,22,,,,,,,,,,,,,,aifs_ens_calibrated_clim_mok_date,calibrated
Siraro,0.5124689987385804,0.6271187586194383,0.8522727272727273,22,,,,,,,,,,,,,,aifs_ens_calibrated_clim_mok_date,calibrated
Sire,0.5803566058338381,0.6034205701262108,0.75390625,16,,,,,,,,,,,,,,aifs_ens_calibrated_clim_mok_date,calibrated
Siya Debirna Wayu,0.6222381746033017,0.6596831589504564,0.7793367346938775,14,,,,,,,,,,,,,,aifs_ens_calibrated_clim_mok_date,calibrated
Sodo Daci,0.7162358638807783,0.764521927005105,0.673469387755102,14,,,,,,,,,,,,,,aifs_ens_calibrated_clim_mok_date,calibrated
Sude,0.6464790576428462,0.5550786200502773,0.7422222222222222,15,,,,,,,,,,,,,,aifs_ens_calibrated_clim_mok_date,calibrated
Sululta,0.9030505537490215,0.9426180651203777,0.4722222222222222,9,,,,,,,,,,,,,,aifs_ens_calibrated_clim_mok_date,calibrated
Sululta (OR),0.9030505537490215,0.9426180651203777,0.4722222222222222,9,,,,,,,,,,,,,,aifs_ens_calibrated_clim_mok_date,calibrated
Tach Armacho,0.9855069723130563,1.024933492838048,0.4444444444444444,9,,,,,,,,,,,,,,aifs_ens_calibrated_clim_mok_date,calibrated
Tach Gayint,0.6625055281786401,0.6507975826277301,0.7168367346938775,14,,,,,,,,,,,,,,aifs_ens_calibrated_clim_mok_date,calibrated
Takusa,0.9872309205538259,0.9703104068260594,0.4166666666666667,9,,,,,,,,,,,,,,aifs_ens_calibrated_clim_mok_date,calibrated
Tarema Ber,0.7155621299219624,0.8526966306457819,0.6923076923076923,13,,,,,,,,,,,,,,aifs_ens_calibrated_clim_mok_date,calibrated
Tegede,0.9872309205538259,0.9703104068260594,0.4166666666666667,9,,,,,,,,,,,,,,aifs_ens_calibrated_clim_mok_date,calibrated
Telemt,0.6872606392357293,0.7863631658502955,0.7248520710059172,13,,,,,,,,,,,,,,aifs_ens_calibrated_clim_mok_date,calibrated
Tena,0.5964692972964112,0.6007063395683605,0.7734375,16,,,,,,,,,,,,,,aifs_ens_calibrated_clim_mok_date,calibrated
Tenta,0.6888289225878519,0.7447703396697027,0.6966666666666667,15,,,,,,,,,,,,,,aifs_ens_calibrated_clim_mok_date,calibrated
Thehulederie,0.7122534067908904,0.7186963100802554,0.6833333333333333,15,,,,,,,,,,,,,,aifs_ens_calibrated_clim_mok_date,calibrated
Tikur Enchini,1.0673596031520298,1.182223928078676,0.42857142857142855,7,,,,,,,,,,,,,,aifs_ens_calibrated_clim_mok_date,calibrated
Tiyo,0.9030505537490215,0.9426180651203777,0.4722222222222222,9,,,,,,,,,,,,,,aifs_ens_calibrated_clim_mok_date,calibrated
Toke Kutaye,0.9905818915023027,0.9439889212363283,0.3611111111111111,9,,,,,,,,,,,,,,aifs_ens_calibrated_clim_mok_date,calibrated
Tole,1.062778510288833,1.073389969210799,0.5,7,,,,,,,,,,,,,,aifs_ens_calibrated_clim_mok_date,calibrated
Tsagbeji,0.5493904390023179,0.6530565452614359,0.769375,20,,,,,,,,,,,,,,aifs_ens_calibrated_clim_mok_date,calibrated
Tulefa town,0.6852500439483279,0.7595109599905769,0.7291666666666666,12,,,,,,,,,,,,,,aifs_ens_calibrated_clim_mok_date,calibrated
Tulo (OR),0.5482772732740137,0.6276795633941454,0.8068181818181818,22,,,,,,,,,,,,,,aifs_ens_calibrated_clim_mok_date,calibrated
Wadla,0.5744667394727493,0.5729059716890516,0.7755102040816326,14,,,,,,,,,,,,,,aifs_ens_calibrated_clim_mok_date,calibrated
Waliso,1.062778510288833,1.073389969210799,0.5,7,,,,,,,,,,,,,,aifs_ens_calibrated_clim_mok_date,calibrated
Wara Jarso,0.9905818915023027,0.9439889212363283,0.3611111111111111,9,,,,,,,,,,,,,,aifs_ens_calibrated_clim_mok_date,calibrated
Wegde,0.672687334923897,0.7423326378895128,0.7337278106508875,13,,,,,,,,,,,,,,aifs_ens_calibrated_clim_mok_date,calibrated
Wegeda town,0.6429576217447178,0.7114881385108711,0.7603550295857988,13,,,,,,,,,,,,,,aifs_ens_calibrated_clim_mok_date,calibrated
Wegedi town,0.6463681494468434,0.7166346450713282,0.7603550295857988,13,,,,,,,,,,,,,,aifs_ens_calibrated_clim_mok_date,calibrated
Wegel tena town,0.687217575438088,0.7187832470627588,0.6964285714285714,14,,,,,,,,,,,,,,aifs_ens_calibrated_clim_mok_date,calibrated
Wegera,0.9030505537490215,0.9426180651203777,0.4722222222222222,9,,,,,,,,,,,,,,aifs_ens_calibrated_clim_mok_date,calibrated
Welmera,0.9030505537490215,0.9426180651203777,0.4722222222222222,9,,,,,,,,,,,,,,aifs_ens_calibrated_clim_mok_date,calibrated
Wemberma,0.7406957396847615,0.632342295466328,0.6033057851239669,11,,,,,,,,,,,,,,aifs_ens_calibrated_clim_mok_date,calibrated
Wenchi,1.0673596031520298,1.182223928078676,0.42857142857142855,7,,,,,,,,,,,,,,aifs_ens_calibrated_clim_mok_date,calibrated
Were Ilu,0.7415439178993635,0.9325700626359575,0.6607142857142857,14,,,,,,,,,,,,,,aifs_ens_calibrated_clim_mok_date,calibrated
Wereilu town,0.7415439178993635,0.9325700626359575,0.6607142857142857,14,,,,,,,,,,,,,,aifs_ens_calibrated_clim_mok_date,calibrated
West Belesa,0.7155621299219624,0.8526966306457819,0.6923076923076923,13,,,,,,,,,,,,,,aifs_ens_calibrated_clim_mok_date,calibrated
West Dembiya,0.8155192159957401,0.9412472090044273,0.5833333333333334,9,,,,,,,,,,,,,,aifs_ens_calibrated_clim_mok_date,calibrated
Woldiya town,0.6895081218696866,0.7732002264966972,0.6607142857142857,14,,,,,,,,,,,,,,aifs_ens_calibrated_clim_mok_date,calibrated
Woliso town,1.062778510288833,1.073389969210799,0.5,7,,,,,,,,,,,,,,aifs_ens_calibrated_clim_mok_date,calibrated
Wondo,0.9030505537490215,0.9426180651203777,0.4722222222222222,9,,,,,,,,,,,,,,aifs_ens_calibrated_clim_mok_date,calibrated
Worebabu,0.4754099062117431,0.5201801613718361,0.8979591836734694,21,,,,,,,,,,,,,,aifs_ens_calibrated_clim_mok_date,calibrated
Woreta town,0.6872606392357293,0.7863631658502955,0.7248520710059172,13,,,,,,,,,,,,,,aifs_ens_calibrated_clim_mok_date,calibrated
Wuchale,0.6686308113092504,0.7468429208173094,0.7337278106508875,13,,,,,,,,,,,,,,aifs_ens_calibrated_clim_mok_date,calibrated
Yaya Gulele,0.7155621299219624,0.8526966306457819,0.6923076923076923,13,,,,,,,,,,,,,,aifs_ens_calibrated_clim_mok_date,calibrated
Zequala,0.5685525745916885,0.6095185095359331,0.8222222222222222,15,,,,,,,,,,,,,,aifs_ens_calibrated_clim_mok_date,calibrated
Ziway Dugda,0.5521589173823915,0.7078802689127076,0.8822714681440443,19,,,,,,,,,,,,,,aifs_ens_calibrated_clim_mok_date,calibrated
ALL,0.7037513078588443,0.7691841889055036,0.6830185215935213,4242,,,0.3540193305044791,0.10820033128863388,0.11714897580549023,0.12891567605630913,0.10812951713663471,0.24135680757177633,0.6238461584938212,0.5009800838972714,0.48111076797851904,0.48652999704432126,0.5415215944414298,aifs_ens_calibrated_clim_mok_date,calibrated
Abergele (AM),0.45286156742393324,0.48411946015102697,0.8771626297577855,17,,,,,,,,,,,,,,aifs_calibrated_clim_mok_date,calibrated
Abichugna Gne'a,0.4592433066187116,0.4285360838133579,0.8964497041420119,13,,,,,,,,,,,,,,aifs_calibrated_clim_mok_date,calibrated
Abuna Ginde Beret,0.8446787119641129,0.6834319815641691,0.5802469135802469,9,,,,,,,,,,,,,,aifs_calibrated_clim_mok_date,calibrated
Ada'a,0.5835095573735749,0.4594939218579013,0.7933673469387755,14,,,,,,,,,,,,,,aifs_calibrated_clim_mok_date,calibrated
Adaba,0.5543243525744603,0.4819569275693161,0.8224852071005917,13,,,,,,,,,,,,,,aifs_calibrated_clim_mok_date,calibrated
Adama,0.6373892479291773,0.703890192024632,0.7563775510204082,14,,,,,,,,,,,,,,aifs_calibrated_clim_mok_date,calibrated
Adama Tulu Jido Kombolcha,0.6324115922247451,0.58550805150817,0.7525510204081632,14,,,,,,,,,,,,,,aifs_calibrated_clim_mok_date,calibrated
Adama town,0.7327649956384754,0.740699990645418,0.7,15,,,,,,,,,,,,,,aifs_calibrated_clim_mok_date,calibrated
Adda Berga,0.7265887035423425,0.7075864361838647,0.6851851851851852,9,,,,,,,,,,,,,,aifs_calibrated_clim_mok_date,calibrated
Addi Arekay,0.873800424053103,0.8316723905839905,0.5825,10,,,,,,,,,,,,,,aifs_calibrated_clim_mok_date,calibrated
Adiss Zemen town,0.40367177401588183,0.3806431366066586,0.9245562130177515,13,,,,,,,,,,,,,,aifs_calibrated_clim_mok_date,calibrated
Agarfa,0.4933320694101765,0.4214087581496564,0.8330078125,16,,,,,,,,,,,,,,aifs_calibrated_clim_mok_date,calibrated
Akaki,0.8588422086283058,0.7790071250635745,0.6018518518518519,9,,,,,,,,,,,,,,aifs_calibrated_clim_mok_date,calibrated
Akeseta town,0.6834190424196771,0.7177941854432659,0.7248520710059172,13,,,,,,,,,,,,,,aifs_calibrated_clim_mok_date,calibrated
Albuko,0.7140510646673407,0.7889136645321079,0.7397959183673469,14,,,,,,,,,,,,,,aifs_calibrated_clim_mok_date,calibrated
Alefa,0.9792410794321013,0.810911250346098,0.49382716049382713,9,,,,,,,,,,,,,,aifs_calibrated_clim_mok_date,calibrated
Aleltu,0.46879849838557547,0.40550182151959996,0.8888888888888888,12,,,,,,,,,,,,,,aifs_calibrated_clim_mok_date,calibrated
Aleme Ketma town,0.4592433066187116,0.4285360838133579,0.8964497041420119,13,,,,,,,,,,,,,,aifs_calibrated_clim_mok_date,calibrated
Amanuel town,0.7514629299143507,0.48667461854957306,0.6575,10,,,,,,,,,,,,,,aifs_calibrated_clim_mok_date,calibrated
Amba Giorgis town,0.9277657471207854,0.8847143720253562,0.558641975308642,9,,,,,,,,,,,,,,aifs_calibrated_clim_mok_date,calibrated
Ambasel,0.6474288376687746,0.6513430577347269,0.7311111111111112,15,,,,,,,,,,,,,,aifs_calibrated_clim_mok_date,calibrated
Ambo Zuria,0.6984129750121152,0.5927191436894108,0.6944444444444444,9,,,,,,,,,,,,,,aifs_calibrated_clim_mok_date,calibrated
Ambo town,0.6984129750121152,0.5927191436894108,0.6944444444444444,9,,,,,,,,,,,,,,aifs_calibrated_clim_mok_date,calibrated
Amde Work town,0.706853210465553,0.6816668952640403,0.6913265306122449,14,,,,,,,,,,,,,,aifs_calibrated_clim_mok_date,calibrated
Ameya,0.6770179706017483,0.5360650325850247,0.743801652892562,11,,,,,,,,,,,,,,aifs_calibrated_clim_mok_date,calibrated
Amigna,0.4455976595271483,0.4698736787042359,0.9691358024691358,18,,,,,,,,,,,,,,aifs_calibrated_clim_mok_date,calibrated
Anchar,0.46290055839579414,0.5015733993152033,0.842797783933518,19,,,,,,,,,,,,,,aifs_calibrated_clim_mok_date,calibrated
Andabet /West Esite,0.46458412074926936,0.46436430476950136,0.908284023668639,13,,,,,,,,,,,,,,aifs_calibrated_clim_mok_date,calibrated
Aneded,0.7345624723575676,0.5889928190540126,0.6625,10,,,,,,,,,,,,,,aifs_calibrated_clim_mok_date,calibrated
Angolelana Tera,0.592267651801389,0.5470596837294054,0.7736686390532544,13,,,,,,,,,,,,,,aifs_calibrated_clim_mok_date,calibrated
Angot,0.6510579090710324,0.650041487473139,0.7346938775510204,14,,,,,,,,,,,,,,aifs_calibrated_clim_mok_date,calibrated
Ankober,0.6403556326345428,0.5894893489803097,0.7627551020408163,14,,,,,,,,,,,,,,aifs_calibrated_clim_mok_date,calibrated
Antsokiya,0.7568169384130206,0.9493198272339894,0.6683673469387755,14,,,,,,,,,,,,,,aifs_calibrated_clim_mok_date,calibrated
Arerti town,0.6950831662118216,0.6433265526108475,0.6933333333333334,15,,,,,,,,,,,,,,aifs_calibrated_clim_mok_date,calibrated
Argoba,0.772185843599822,0.9480606507179318,0.6785714285714286,14,,,,,,,,,,,,,,aifs_calibrated_clim_mok_date,calibrated
Arsi Negele,0.8446787119641129,0.6834319815641691,0.5802469135802469,9,,,,,,,,,,,,,,aifs_calibrated_clim_mok_date,calibrated
Arsi Negele town,0.6695052067843013,0.599262840566641,0.7283950617283951,9,,,,,,,,,,,,,,aifs_calibrated_clim_mok_date,calibrated
Aseko,0.4565311790305661,0.44098135741785605,0.891875,20,,,,,,,,,,,,,,aifs_calibrated_clim_mok_date,calibrated
Asela town,0.5053796981242905,0.385965209966888,0.8922222222222222,15,,,,,,,,,,,,,,aifs_calibrated_clim_mok_date,calibrated
Assagirt,0.6451734217834487,0.6429128673006014,0.7551020408163265,14,,,,,,,,,,,,,,aifs_calibrated_clim_mok_date,calibrated
Ataye town,0.6474288376687746,0.6513430577347269,0.7311111111111112,15,,,,,,,,,,,,,,aifs_calibrated_clim_mok_date,calibrated
Awabel,0.8344232864194223,0.7123356294820148,0.58,10,,,,,,,,,,,,,,aifs_calibrated_clim_mok_date,calibrated
Aykel town,0.7450359278760508,0.7555141719090789,0.6975308641975309,9,,,,,,,,,,,,,,aifs_calibrated_clim_mok_date,calibrated
Bako Tibe,0.9881416313765699,1.0928264937099377,0.359375,4,,,,,,,,,,,,,,aifs_calibrated_clim_mok_date,calibrated
Baso Liben,0.7085454809525351,0.5948821462435196,0.6925,10,,,,,,,,,,,,,,aifs_calibrated_clim_mok_date,calibrated
Basona Worena,0.6767912586974811,0.7426338839708333,0.7485207100591716,13,,,,,,,,,,,,,,aifs_calibrated_clim_mok_date,calibrated
Batu town,0.7027595435529612,0.9880472920491367,0.7049861495844876,19,,,,,,,,,,,,,,aifs_calibrated_clim_mok_date,calibrated
Bechena town,0.6371159017565475,0.6255250782434938,0.7485207100591716,13,,,,,,,,,,,,,,aifs_calibrated_clim_mok_date,calibrated
Becho (SW Shewa),1.2010282406316901,1.3123161006509554,0.5,7,,,,,,,,,,,,,,aifs_calibrated_clim_mok_date,calibrated
Bedesa town,0.9857381692604579,1.065056465816375,0.4722222222222222,9,,,,,,,,,,,,,,aifs_calibrated_clim_mok_date,calibrated
Bele Gesgar,0.4485986297313325,0.41568136692680413,0.951171875,16,,,,,,,,,,,,,,aifs_calibrated_clim_mok_date,calibrated
Bereh,0.9277657471207854,0.8847143720253562,0.558641975308642,9,,,,,,,,,,,,,,aifs_calibrated_clim_mok_date,calibrated
Berehet,0.6942793802596986,0.6925229780996738,0.7077777777777777,15,,,,,,,,,,,,,,aifs_calibrated_clim_mok_date,calibrated
Beyeda,0.6774719996754697,0.7331868571889805,0.7485207100591716,13,,,,,,,,,,,,,,aifs_calibrated_clim_mok_date,calibrated
Bibugn,0.7585293259164115,0.6409080872382521,0.6074380165289256,11,,,,,,,,,,,,,,aifs_calibrated_clim_mok_date,calibrated
Bishoftu town,0.9277657471207854,0.8847143720253562,0.558641975308642,9,,,,,,,,,,,,,,aifs_calibrated_clim_mok_date,calibrated
Boke,0.9857381692604579,1.065056465816375,0.4722222222222222,9,,,,,,,,,,,,,,aifs_calibrated_clim_mok_date,calibrated
Bokoji town,0.7083766157419428,0.5573780308649509,0.6736111111111112,12,,,,,,,,,,,,,,aifs_calibrated_clim_mok_date,calibrated
Bora (OR),0.6319831968360329,0.5479222999599273,0.7678571428571429,14,,,,,,,,,,,,,,aifs_calibrated_clim_mok_date,calibrated
Borena /Debresina,0.40367177401588183,0.3806431366066586,0.9245562130177515,13,,,,,,,,,,,,,,aifs_calibrated_clim_mok_date,calibrated
Boset,0.7327649956384754,0.740699990645418,0.7,15,,,,,,,,,,,,,,aifs_calibrated_clim_mok_date,calibrated
Bugna,0.6465850003250523,0.6374878143802736,0.7232142857142857,14,,,,,,,,,,,,,,aifs_calibrated_clim_mok_date,calibrated
Burayu,0.8263827524285632,0.711787240343312,0.5925925925925926,9,,,,,,,,,,,,,,aifs_calibrated_clim_mok_date,calibrated
Bure (AM),0.7544102985053022,0.5239215498249485,0.6725,10,,,,,,,,,,,,,,aifs_calibrated_clim_mok_date,calibrated
Bure town,0.6531301487669574,0.5241518681910646,0.7727272727272727,11,,,,,,,,,,,,,,aifs_calibrated_clim_mok_date,calibrated
Burqua Dhintu,0.19468566490011754,0.29068439203619995,1.0,23,,,,,,,,,,,,,,aifs_calibrated_clim_mok_date,calibrated
Chancho town,0.9277657471207854,0.8847143720253562,0.558641975308642,9,,,,,,,,,,,,,,aifs_calibrated_clim_mok_date,calibrated
Cheliya,1.0153908112154981,0.8834780008072478,0.3333333333333333,6,,,,,,,,,,,,,,aifs_calibrated_clim_mok_date,calibrated
Chilga 1,0.8139594663685304,0.8612214188708606,0.654320987654321,9,,,,,,,,,,,,,,aifs_calibrated_clim_mok_date,calibrated
Chilga 2,0.7450359278760508,0.7555141719090789,0.6975308641975309,9,,,,,,,,,,,,,,aifs_calibrated_clim_mok_date,calibrated
