latitude,longitude,adm3_name,weight
4.75,41.5,Dolobay,1.352546808111359e-05
4.75,41.5,Filtu,0.07193389764477409
4.75,41.5,Bokolmayo,0.8072321636441707
4.75,41.75,Charati,0.7122315516646335
4.75,41.75,Dolobay,0.28128016502349995
4.75,41.75,Bokolmayo,0.006488283311866467
4.75,42.0,Charati,0.1680881938911492
4.75,42.0,Hargele,0.07327039010488023
4.75,42.0,Dolobay,0.7586414160039706
4.75,42.25,Hargele,0.5235265703858617
4.75,42.25,Barey,0.2032198269647421
4.75,42.25,Dolobay,0.2732536026493962
4.75,42.5,Hargele,0.05650095022759091
4.75,42.5,Barey,0.9434990497724091
4.75,42.75,Barey,1.0
4.75,43.0,Barey,0.6176392327423976
4.75,43.0,Kohle /Qoxle,0.022701026520429782
4.75,43.0,God-God,0.3575116689963205
4.75,43.25,God-God,0.6489925520975075
4.75,43.5,Adadle,0.1404817681177877
4.75,43.5,God-God,0.14930816891705928
4.75,43.75,Adadle,0.09026408074616143
5.0,35.75,Dasenech /Kuraz,0.18061078401402328
5.0,35.75,Nyngatom,0.1927900321031387
5.0,36.0,Dasenech /Kuraz,0.18343991015750272
5.0,36.0,Nyngatom,0.8165600898424973
5.0,36.25,Hamer,0.8553121181588724
5.0,36.25,Nyngatom,0.1446878818411279
5.0,36.5,Hamer,0.9930665067297947
5.0,36.5,Turmi town,0.006933493270205357
5.0,36.75,Teltale,0.028913154322013714
5.0,36.75,Bena Tsemay,0.045609326496933826
5.0,36.75,Hamer,0.9254775191810524
5.0,37.0,Teltale,0.9853759407038118
5.0,37.0,Bena Tsemay,0.01462405929618819
5.0,37.25,Teltale,1.0
5.0,37.5,Teltale,0.6980142460914519
5.0,37.5,Elwaya,0.3019857539085483
5.0,37.75,Yabelo,4.616754073573781e-05
5.0,37.75,Elwaya,0.9999538324592643
5.0,38.0,Yabelo,0.5737019857819491
5.0,38.0,Gomole,0.19641901789698665
5.0,38.0,Elwaya,0.21234737807302845
5.0,38.0,Yabelo town,0.01753161824803673
5.0,38.25,Yabelo,0.5953987737829761
5.0,38.25,Gomole,0.40119548601735167
5.0,38.25,Yabelo town,0.0034057401996724743
5.0,38.5,Yabelo,0.21543458191195067
5.0,38.5,Gomole,0.27648103578590083
5.0,38.5,Dugda Dawa,0.0013567995815251016
5.0,38.5,Arero,0.5067275827206232
5.0,38.75,Gomole,0.0008789439053690835
5.0,38.75,Dugda Dawa,0.09613836533254375
5.0,38.75,Arero,0.9029826907620867
5.0,39.0,Saba Boru,0.11632359048787547
5.0,39.0,Gora Dola,0.009430450050886783
5.0,39.0,Arero,0.874245959461238
5.0,39.25,Saba Boru,0.003688977533640607
5.0,39.25,Liben,0.22807522037113642
5.0,39.25,Gora Dola,0.22953123283908186
5.0,39.25,Gumi Idalo,0.4384774712705404
5.0,39.25,Arero,0.10022709798560081
5.0,39.5,Liben,0.045916452344027206
5.0,39.5,Gumi Idalo,0.9540835476559728
5.0,39.75,Liben,0.06178091589340706
5.0,39.75,Gumi Idalo,0.7240890048016511
5.0,39.75,Deka Suftu,0.21413007930494213
5.0,40.0,Deka Suftu,1.0
5.0,40.25,Deka Suftu,1.0
5.0,40.5,Filtu,0.8622641560987461
5.0,40.5,Deka Suftu,0.13773584390125393
5.0,40.75,Filtu,1.0
5.0,41.0,Filtu,1.0
5.0,41.25,Charati,0.009363809327042524
5.0,41.25,Filtu,0.9906361906729575
5.0,41.5,Charati,0.7127936958280462
5.0,41.5,Filtu,0.2442691364396539
5.0,41.5,Bokolmayo,0.042937167732299754
5.0,41.75,Charati,1.0
5.0,42.0,Charati,0.5948763607908291
5.0,42.0,Hargele,0.40512363920917094
5.0,42.25,Hargele,1.0
5.0,42.5,Hargele,0.5374922104296758
5.0,42.5,Barey,0.46250778957032423
5.0,42.75,Hargele,0.09931109435176483
5.0,42.75,Barey,0.9006889056482351
5.0,43.0,Barey,0.44516019315494293
5.0,43.0,Kohle /Qoxle,0.5207217411306165
5.0,43.0,God-God,0.03411806571444055
5.0,43.25,Adadle,0.005796138180918042
5.0,43.25,Kohle /Qoxle,0.3019808757867109
5.0,43.25,God-God,0.692222986032371
5.0,43.5,Adadle,0.8131032146391013
5.0,43.5,Kohle /Qoxle,0.0008796136243115464
5.0,43.5,God-God,0.1860171717365872
5.0,43.75,Adadle,0.8456884361014837
5.0,43.75,Kelafo,0.11693057591727074
5.0,44.0,Kelafo,0.6991080524399625
5.0,44.25,Kelafo,0.6609693558485079
5.0,44.25,Mustahil,0.052367599574266836
5.0,44.5,Kelafo,0.009696772436675442
5.0,44.5,Mustahil,0.7655318561229598
5.0,44.75,Mustahil,0.6258137075761084
5.0,44.75,Ferfer,0.21324297379691667
5.0,45.0,Ferfer,0.6256330394031587
5.0,45.25,Ferfer,0.008086828572503955
5.25,35.25,Surma,0.017712296635158373
5.25,35.5,Surma,0.0007748020365156825
5.25,35.75,Nyngatom,0.28824132298332195
5.25,35.75,Maji,0.012544443164092839
5.25,36.0,Nyngatom,0.9550041366193305
5.25,36.0,Salamago,0.04499586338066977
5.25,36.25,Hamer,0.7246104826968838
5.25,36.25,Nyngatom,0.27538951730311645
5.25,36.5,Bena Tsemay,0.2731630720732326
5.25,36.5,Hamer,0.7268369279267675
5.25,36.75,Bena Tsemay,0.5695598971801945
5.25,36.75,Hamer,0.4304401028198051
5.25,37.0,Teltale,0.21093698661079446
5.25,37.0,Kolme,0.29080453825093455
5.25,37.0,Bena Tsemay,0.49793715564417557
5.25,37.0,Hamer,0.00032131949409529265
5.25,37.25,Teltale,0.25210305324299276
5.25,37.25,Kena,0.26261097772330155
5.25,37.25,Karat Zuria,0.023312375775266916
5.25,37.25,Kolme,0.4619735932584389
5.25,37.5,Teltale,0.1705801699734919
5.25,37.5,Elwaya,0.16483352961237568
5.25,37.5,Kena,0.104963834348927
5.25,37.5,Karat Zuria,0.5558819332212993
5.25,37.5,Karat town,0.003740532843906076
5.25,37.75,Elwaya,0.6112276491762147
5.25,37.75,Karat Zuria,0.03943541948993482
5.25,37.75,Burji,0.34933693133385035
5.25,38.0,Gomole,0.09789166837069607
5.25,38.0,Elwaya,0.3932437883457917
5.25,38.0,Dugda Dawa,0.4191678268817107
5.25,38.0,Suro Berguda,0.031132293093869334
5.25,38.0,Burji,0.05856442330793169
5.25,38.25,Gomole,0.6625335426865098
5.25,38.25,Elwaya,0.0009536826004116457
5.25,38.25,Dugda Dawa,0.33651277471307817
5.25,38.5,Gomole,0.12073265716357046
5.25,38.5,Dugda Dawa,0.5363085682549275
5.25,38.5,Melka Soda,0.3429587745815022
5.25,38.75,Saba Boru,0.045970875694917895
5.25,38.75,Aga Wayu,0.12773413327441988
5.25,38.75,Dugda Dawa,0.2572659548094732
